"open","high","low","close","volume","timestamp","pair","timeframe"
0.00000233,0.0000055,0.0000019,0.00000331,92464711.6865917,1578528000000,"LCX/ETH","1M"
0.00000301,0.000016,0.00000281,0.0000047,130823291.22894588,1581120000000,"LCX/ETH","1M"
0.00000466,0.0000114,0.0000036,0.000009,46615968.282144,1583712000000,"LCX/ETH","1M"
0.00001008,0.0000399,0.00000777,0.00003787,65166879.766324,1586304000000,"LCX/ETH","1M"
0.00003787,0.000105,0.00002182,0.00005478,60985363.70625,1588896000000,"LCX/ETH","1M"
0.00005496,0.00006,0.00002572,0.00004877,40984487.382087,1591488000000,"LCX/ETH","1M"
0.00005028,0.00007899,0.00003412,0.00004101,36050348.247616,1594080000000,"LCX/ETH","1M"
0.00004102,0.00007847,0.00002911,0.00003062,19101841.292588,1596672000000,"LCX/ETH","1M"
0.00003185,0.00004417,0.00002823,0.00003802,12319359.923525,1599264000000,"LCX/ETH","1M"
0.00003629,0.000046,0.00002658,0.00002715,5203083.118965,1601856000000,"LCX/ETH","1M"
0.00002656,0.00002921,0.00001025,0.00001484,11384548.584525,1604448000000,"LCX/ETH","1M"
0.00001506,0.00001845,0.00001206,0.00001747,1067502.308635,1607040000000,"LCX/ETH","1M"
