"open","high","low","close","volume","timestamp","pair","timeframe"
4e-8,7e-8,4e-8,7e-8,2102647.65762946,1576713600000,"LCX/BTC","1D"
4e-8,7e-8,4e-8,7e-8,3336031.77219254,1576800000000,"LCX/BTC","1D"
6e-8,9e-8,4e-8,7e-8,6141681.69736844,1576886400000,"LCX/BTC","1D"
6e-8,6e-8,4e-8,6e-8,5547631.7377022,1576972800000,"LCX/BTC","1D"
6e-8,7e-8,4e-8,6e-8,5974810.57850996,1577059200000,"LCX/BTC","1D"
6e-8,6e-8,5e-8,6e-8,1002124,1577145600000,"LCX/BTC","1D"
5e-8,6e-8,5e-8,5e-8,2967234.1,1577232000000,"LCX/BTC","1D"
5e-8,8e-8,4e-8,5e-8,8190413.3905567,1577318400000,"LCX/BTC","1D"
5e-8,6e-8,3e-8,5e-8,5669127.99266658,1577404800000,"LCX/BTC","1D"
5e-8,6e-8,3e-8,4e-8,2738172.53077452,1577491200000,"LCX/BTC","1D"
4e-8,5e-8,3e-8,4e-8,3634670.98731008,1577577600000,"LCX/BTC","1D"
4e-8,5e-8,4e-8,5e-8,489009.81634348,1577664000000,"LCX/BTC","1D"
4e-8,5e-8,3e-8,4e-8,10436280.7526188,1577750400000,"LCX/BTC","1D"
4e-8,5e-8,4e-8,5e-8,106400,1577836800000,"LCX/BTC","1D"
5e-8,5e-8,3e-8,4e-8,4763824.65934064,1577923200000,"LCX/BTC","1D"
3e-8,4e-8,3e-8,3e-8,4019390,1578009600000,"LCX/BTC","1D"
3e-8,3e-8,3e-8,3e-8,10,1578096000000,"LCX/BTC","1D"
4e-8,4e-8,3e-8,4e-8,2056819.39540634,1578182400000,"LCX/BTC","1D"
3e-8,4e-8,3e-8,4e-8,278352.3870364,1578268800000,"LCX/BTC","1D"
3e-8,5e-8,3e-8,3e-8,10806329.64496252,1578355200000,"LCX/BTC","1D"
4e-8,5e-8,3e-8,5e-8,8182410.29014838,1578441600000,"LCX/BTC","1D"
4e-8,5e-8,3e-8,5e-8,13146267.64289714,1578528000000,"LCX/BTC","1D"
4e-8,4e-8,4e-8,4e-8,6892844.084,1578614400000,"LCX/BTC","1D"
4e-8,4e-8,4e-8,4e-8,0,1578700800000,"LCX/BTC","1D"
4e-8,5e-8,4e-8,4e-8,64268,1578787200000,"LCX/BTC","1D"
4e-8,5e-8,4e-8,5e-8,5247300,1578873600000,"LCX/BTC","1D"
5e-8,8e-8,5e-8,7e-8,20342804.4255707,1578960000000,"LCX/BTC","1D"
6e-8,1.3e-7,6e-8,1.3e-7,4924968.91183928,1579046400000,"LCX/BTC","1D"
1.3e-7,1.3e-7,1.3e-7,1.3e-7,0,1579132800000,"LCX/BTC","1D"
6e-8,1.2e-7,5e-8,7e-8,10172008,1579219200000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,2,1579305600000,"LCX/BTC","1D"
5e-8,8e-8,5e-8,8e-8,84338.75816,1579392000000,"LCX/BTC","1D"
6e-8,6e-8,5e-8,5e-8,3403846,1579478400000,"LCX/BTC","1D"
6e-8,7e-8,6e-8,6e-8,79992,1579564800000,"LCX/BTC","1D"
6e-8,7e-8,5e-8,7e-8,881493.75089914,1579651200000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,152154.61878144,1579737600000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1579824000000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1579910400000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1579996800000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580083200000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580169600000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580256000000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580342400000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580428800000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580515200000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580601600000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580688000000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580774400000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580860800000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1580947200000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1581033600000,"LCX/BTC","1D"
6e-8,6e-8,6e-8,6e-8,0,1581120000000,"LCX/BTC","1D"
7e-8,8e-8,6e-8,7e-8,63864.87412558,1581206400000,"LCX/BTC","1D"
7e-8,8e-8,6e-8,8e-8,1258657.70998496,1581292800000,"LCX/BTC","1D"
6e-8,7e-8,6e-8,7e-8,1948323.87014168,1581379200000,"LCX/BTC","1D"
7e-8,1.1e-7,6e-8,1.1e-7,34098922.20683102,1581465600000,"LCX/BTC","1D"
9e-8,1.2e-7,8e-8,1.1e-7,12430033.738711141,1581552000000,"LCX/BTC","1D"
1.1e-7,1.8e-7,1e-7,1.8e-7,30031064.78933726,1581638400000,"LCX/BTC","1D"
1.8e-7,3.2e-7,1.7e-7,2.1e-7,20600859.636484038,1581724800000,"LCX/BTC","1D"
2.1e-7,2.1e-7,1.5e-7,2e-7,11400225.25931862,1581811200000,"LCX/BTC","1D"
2.1e-7,2.6e-7,1.7e-7,2.2e-7,24092699.02675658,1581897600000,"LCX/BTC","1D"
2e-7,2e-7,1.4e-7,1.8e-7,9245216.98427278,1581984000000,"LCX/BTC","1D"
1.8e-7,2e-7,1.4e-7,1.7e-7,6653195.93857696,1582070400000,"LCX/BTC","1D"
1.7e-7,2.3e-7,1.5e-7,2.1e-7,15745270.84569986,1582156800000,"LCX/BTC","1D"
2.1e-7,2.1e-7,1.7e-7,2.1e-7,2131174.57983246,1582243200000,"LCX/BTC","1D"
2.1e-7,2.2e-7,8e-8,8e-8,15940616.530524159,1582329600000,"LCX/BTC","1D"
1.7e-7,1.7e-7,1.1e-7,1.5e-7,1959945.01344198,1582416000000,"LCX/BTC","1D"
