"open","high","low","close","volume","timestamp","pair","timeframe"
0.01822512,0.01840997,0.01759903,0.01794892,1096.1708851,1576713600000,"ETH/BTC","1D"
0.01798198,0.018,0.01775663,0.017833,116.883149,1576800000000,"ETH/BTC","1D"
0.0178769,0.01795192,0.01774822,0.01783158,173.2787452,1576886400000,"ETH/BTC","1D"
0.0178446,0.01817399,0.01764479,0.01764479,246.61762394,1576972800000,"ETH/BTC","1D"
0.01765828,0.01781199,0.01730471,0.01744968,308.16074418,1577059200000,"ETH/BTC","1D"
0.01745054,0.01772374,0.017378,0.01759505,531.48894444,1577145600000,"ETH/BTC","1D"
0.01758597,0.01759962,0.0172,0.01738337,397.01512704000004,1577232000000,"ETH/BTC","1D"
0.01739098,0.017701,0.01720001,0.01740876,773.0121931,1577318400000,"ETH/BTC","1D"
0.01742183,0.01749534,0.01726401,0.01740631,318.99865654,1577404800000,"ETH/BTC","1D"
0.01740109,0.01766193,0.017374,0.01754185,413.03514914,1577491200000,"ETH/BTC","1D"
0.01755337,0.01839899,0.01743602,0.01818699,699.54951526,1577577600000,"ETH/BTC","1D"
0.01817336,0.01843898,0.017905,0.01818206,1133.3735464,1577664000000,"ETH/BTC","1D"
0.01817985,0.01832898,0.01790228,0.01797,427.17462142,1577750400000,"ETH/BTC","1D"
0.01795,0.01835797,0.01794368,0.01813881,495.13516806,1577836800000,"ETH/BTC","1D"
0.01816496,0.01838798,0.01804916,0.01828101,951.17014242,1577923200000,"ETH/BTC","1D"
0.01825618,0.01839198,0.01787034,0.01827986,276.8832323,1578009600000,"ETH/BTC","1D"
0.01833403,0.01838999,0.01815548,0.01822585,122.67908026,1578096000000,"ETH/BTC","1D"
0.01822901,0.0185527,0.01816186,0.01839888,192.98784426,1578182400000,"ETH/BTC","1D"
0.01838532,0.01886,0.0183535,0.01855779,448.25902558,1578268800000,"ETH/BTC","1D"
0.01856594,0.01856594,0.01751702,0.01751702,289.56676344,1578355200000,"ETH/BTC","1D"
0.01740859,0.01746733,0.01699895,0.01746733,151.2630164,1578441600000,"ETH/BTC","1D"
0.01750581,0.01772189,0.01722336,0.01763195,304.37963022,1578528000000,"ETH/BTC","1D"
0.01756311,0.0178672,0.01741684,0.01768388,149.78040532,1578614400000,"ETH/BTC","1D"
0.01766453,0.01810048,0.01748336,0.01778352,210.53692496,1578700800000,"ETH/BTC","1D"
0.0178462,0.01792898,0.01765579,0.01783997,541.57196966,1578787200000,"ETH/BTC","1D"
0.01787452,0.01792241,0.01763698,0.01773282,263.59060808,1578873600000,"ETH/BTC","1D"
0.01770992,0.0192186,0.0174,0.01877238,602.0619387,1578960000000,"ETH/BTC","1D"
0.01883211,0.01933387,0.01834505,0.01883659,972.54203782,1579046400000,"ETH/BTC","1D"
0.01885435,0.01891694,0.01845532,0.01877934,448.89915876,1579132800000,"ETH/BTC","1D"
0.01881815,0.01971985,0.01868426,0.01914414,958.88452784,1579219200000,"ETH/BTC","1D"
0.01917654,0.01999746,0.01879421,0.01953,257.95957264,1579305600000,"ETH/BTC","1D"
0.01965564,0.01965968,0.01893413,0.01914098,264.91173992,1579392000000,"ETH/BTC","1D"
0.01914271,0.01999999,0.01891184,0.01932101,804.05752774,1579478400000,"ETH/BTC","1D"
0.01930188,0.01955,0.01917719,0.01940017,1418.9152137,1579564800000,"ETH/BTC","1D"
0.01944073,0.01953726,0.01926943,0.01938,478.85656486,1579651200000,"ETH/BTC","1D"
0.01938,0.01938,0.01911585,0.01920753,171.1968618,1579737600000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1579824000000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1579910400000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1579996800000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580083200000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580169600000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580256000000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580342400000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580428800000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580515200000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580601600000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580688000000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580774400000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580860800000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1580947200000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1581033600000,"ETH/BTC","1D"
0.01920753,0.01920753,0.01920753,0.01920753,0,1581120000000,"ETH/BTC","1D"
0.022556,0.02266,0.022306,0.022545,260.28889618,1581206400000,"ETH/BTC","1D"
0.022533,0.02282,0.02212,0.022592,356.20078764,1581292800000,"ETH/BTC","1D"
