"open","high","low","close","volume","timestamp","pair","timeframe"
0.01750581,0.01999999,0.01722336,0.01920753,7848.14468202,1578528000000,"ETH/BTC","1M"
0.022556,0.048,0.02212,0.02486,32205.19970036,1581120000000,"ETH/BTC","1M"
0.024742,0.0265,0.0201,0.022867,24966.932792,1583712000000,"ETH/BTC","1M"
0.022878,0.02608,0.021011,0.021309,16428.57694,1586304000000,"ETH/BTC","1M"
0.02126,0.025599,0.020459,0.024997,49177.380686,1588896000000,"ETH/BTC","1M"
0.024968,0.02585,0.024215,0.025813,31282.978767,1591488000000,"ETH/BTC","1M"
0.025829,0.035343,0.025393,0.03414,23133.247592,1594080000000,"ETH/BTC","1M"
0.034106,0.04046,0.0319,0.03704,16104.94695,1596672000000,"ETH/BTC","1M"
0.03704,0.037549,0.030999,0.033102,19423.372949,1599264000000,"ETH/BTC","1M"
0.033097,0.03376,0.027713,0.027728,14094.738402,1601856000000,"ETH/BTC","1M"
0.027727,0.03372,0.026247,0.031749,21647.581212,1604448000000,"ETH/BTC","1M"
0.031655,0.031758,0.027586,0.029108,3506.056342,1607040000000,"ETH/BTC","1M"
