"open","high","low","close","volume","timestamp","pair","timeframe"
0.032372,0.032378,0.032372,0.032378,0.975718,1602964800000,"ETH/BTC",120
0.02828,0.029598,0.02828,0.029108,58.674318,1608199200000,"ETH/BTC",120
0.032489,0.032524,0.032463,0.032524,0.692441,1602979200000,"ETH/BTC",120
0.032455,0.032455,0.032451,0.032461,0.746041,1602986400000,"ETH/BTC",120
0.032461,0.032461,0.032461,0.032371,0,1602993600000,"ETH/BTC",120
0.032425,0.03273,0.032425,0.032726,3.565965,1603000800000,"ETH/BTC",120
0.032773,0.032777,0.032599,0.032634,5.175707,1603008000000,"ETH/BTC",120
0.032586,0.032586,0.032586,0.032674,8.015106,1603015200000,"ETH/BTC",120
0.032587,0.032718,0.032587,0.032737,9.700389,1603022400000,"ETH/BTC",120
0.03275,0.03289,0.032735,0.032833,4.174227,1603029600000,"ETH/BTC",120
0.032842,0.032872,0.032765,0.032764,9.792068,1603036800000,"ETH/BTC",120
0.032818,0.0329,0.032789,0.032748,2.604553,1603044000000,"ETH/BTC",120
0.032822,0.032904,0.032785,0.032912,105.229546,1603051200000,"ETH/BTC",120
0.032917,0.032954,0.032777,0.032836,6.954382,1603058400000,"ETH/BTC",120
0.032812,0.032898,0.032677,0.032799,2.462899,1603065600000,"ETH/BTC",120
0.032721,0.032809,0.032721,0.032699,3.159745,1603072800000,"ETH/BTC",120
0.032737,0.032737,0.032597,0.032621,21.14637,1603080000000,"ETH/BTC",120
0.032735,0.032738,0.032735,0.032654,11.992875,1603087200000,"ETH/BTC",120
0.03268,0.032765,0.032642,0.032783,2.4766,1603094400000,"ETH/BTC",120
0.032768,0.032795,0.032696,0.032697,2.345902,1603101600000,"ETH/BTC",120
0.032696,0.032827,0.032672,0.032533,2.996143,1603108800000,"ETH/BTC",120
0.032637,0.032699,0.032573,0.032666,2.773998,1603116000000,"ETH/BTC",120
0.032484,0.032555,0.032476,0.032476,4.844496,1603123200000,"ETH/BTC",120
0.032415,0.032559,0.032329,0.032542,70.101058,1603130400000,"ETH/BTC",120
0.03253,0.03253,0.032407,0.032333,16.121035,1603137600000,"ETH/BTC",120
0.032329,0.032438,0.03221,0.032344,6.295965,1603144800000,"ETH/BTC",120
0.032386,0.032386,0.032357,0.032437,0.092147,1603152000000,"ETH/BTC",120
0.032437,0.032437,0.032334,0.032472,22.680353,1603159200000,"ETH/BTC",120
0.032445,0.032445,0.032315,0.032239,7.747583,1603166400000,"ETH/BTC",120
0.032194,0.032212,0.032061,0.032145,8.808491,1603173600000,"ETH/BTC",120
0.032144,0.032144,0.031845,0.031873,69.965671,1603180800000,"ETH/BTC",120
