"open","high","low","close","volume","timestamp","pair","timeframe"
0.00000254,0.00000285,0.00000237,0.00000257,1886373.0556247,1576713600000,"LCX/ETH","1D"
0.00000254,0.00000429,0.00000202,0.00000366,7561837.79268164,1576800000000,"LCX/ETH","1D"
0.00000366,0.00000613,0.00000253,0.00000335,8852991.20173666,1576886400000,"LCX/ETH","1D"
0.00000312,0.00000356,0.00000266,0.00000308,5230638.8010533,1576972800000,"LCX/ETH","1D"
0.00000308,0.00000409,0.0000025,0.00000296,7288239.79952078,1577059200000,"LCX/ETH","1D"
0.00000296,0.00000337,0.00000296,0.00000305,3621285.56032548,1577145600000,"LCX/ETH","1D"
0.00000305,0.00000398,0.00000295,0.00000324,2404457.02695002,1577232000000,"LCX/ETH","1D"
0.00000324,0.00000341,0.00000217,0.00000282,8121493.49417088,1577318400000,"LCX/ETH","1D"
0.00000282,0.00000328,0.00000209,0.00000247,8035360,1577404800000,"LCX/ETH","1D"
0.00000247,0.00000284,0.00000184,0.00000215,6340173.84825074,1577491200000,"LCX/ETH","1D"
0.00000217,0.00000252,0.0000021,0.00000225,1476590.9501969,1577577600000,"LCX/ETH","1D"
0.00000225,0.00000258,0.00000216,0.00000244,4730758.5548065,1577664000000,"LCX/ETH","1D"
0.00000244,0.00000255,0.0000019,0.00000212,7243100.66252452,1577750400000,"LCX/ETH","1D"
0.0000021,0.00000232,0.0000019,0.00000214,3682675.29756528,1577836800000,"LCX/ETH","1D"
0.00000214,0.00000257,0.00000192,0.00000203,10047489.68283494,1577923200000,"LCX/ETH","1D"
0.00000203,0.00000215,0.00000189,0.00000202,4866380.6195,1578009600000,"LCX/ETH","1D"
0.00000201,0.00000214,0.00000195,0.00000202,3533787.20291162,1578096000000,"LCX/ETH","1D"
0.00000201,0.00000214,0.00000186,0.00000187,5653389.05683608,1578182400000,"LCX/ETH","1D"
0.00000187,0.0000025,0.00000172,0.00000211,6694066.70490232,1578268800000,"LCX/ETH","1D"
0.00000208,0.00000258,0.00000165,0.00000219,2554206.97637756,1578355200000,"LCX/ETH","1D"
0.00000211,0.00000326,0.00000198,0.00000233,14782578.47597824,1578441600000,"LCX/ETH","1D"
0.00000233,0.00000249,0.0000019,0.00000207,13045365.7174562,1578528000000,"LCX/ETH","1D"
0.00000207,0.00000232,0.00000198,0.00000232,6295168.35216068,1578614400000,"LCX/ETH","1D"
0.00000218,0.00000246,0.0000021,0.00000229,4678391.14543214,1578700800000,"LCX/ETH","1D"
0.00000228,0.00000233,0.00000218,0.00000233,3623977.34332064,1578787200000,"LCX/ETH","1D"
0.00000233,0.00000269,0.00000225,0.00000241,11732085.9082624,1578873600000,"LCX/ETH","1D"
0.00000242,0.0000048,0.00000237,0.0000048,27828925.12923728,1578960000000,"LCX/ETH","1D"
0.00000414,0.0000055,0.00000269,0.00000412,3287928.7891807198,1579046400000,"LCX/ETH","1D"
0.00000321,0.00000399,0.0000028,0.0000039,7206943.849433,1579132800000,"LCX/ETH","1D"
0.00000359,0.00000369,0.00000289,0.00000355,3228684.34487734,1579219200000,"LCX/ETH","1D"
0.00000318,0.00000351,0.00000296,0.00000334,2319982.80274028,1579305600000,"LCX/ETH","1D"
0.00000298,0.0000033,0.00000296,0.0000033,1323009.18662038,1579392000000,"LCX/ETH","1D"
0.0000031,0.00000337,0.00000282,0.00000287,3519982.48440366,1579478400000,"LCX/ETH","1D"
0.00000337,0.00000337,0.00000286,0.00000302,840641.1540346,1579564800000,"LCX/ETH","1D"
